url, Error,,,
http://www.randyandbillie.com,uncategorized,,,
http://www.realgeeksdorealthings.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.recaldes.com,uncategorized,,,
http://www.redgingercorner.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.rental-apartments.com,HTTPConnectionPool(host='www.rental-apartments.com'; port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<requests.packages.urllib3.connection.HTTPConnection object at 0x03AB3AD0>; 'Connection to www.rental-apartments.com timed out. (connect timeout=10)')),,,
http://www.rickymaye.org,uncategorized,,,
http://www.rkmjr.org,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.rkmjrfoundation.org,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.rope.nyc,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.russellbryan.com,uncategorized,,,
http://www.sandmancincinnati.com,406,,,
http://www.seashellsandbells.com,404,,,
http://www.seniorfoto.com,uncategorized,,,
http://www.serenityconsultants.org,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:590),,,
http://www.sevenpointstitle.com,uncategorized,,,
http://www.sharonsplace.me,uncategorized,,,
http://www.shawnb21.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.shellsandbells.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.showboatmajestic.com,uncategorized,,,
http://www.simchaservice.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.singlessourceproperty.com,uncategorized,,,
http://www.sixsigmarequirements.com,uncategorized,,,
http://www.snibbles.net,406,,,
http://www.stereoalfarero.com,"('Connection aborted.'; BadStatusLine(""''"";))",,,
http://www.sweatthinking.com,uncategorized,,,
http://www.syreenestudios.com,uncategorized,,,
http://www.tandylist.com,uncategorized,,,
http://www.tastefullysimplecincinnati.com,uncategorized,,,
http://www.tcialliance.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.terrastrenua.com,uncategorized,,,
http://www.terrymath.com,406,,,
http://www.thebordley.org,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.thedaylightportrait.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.thefamilyisfirstproject.com,412,,,
http://www.thegeekycoder.org,HTTPConnectionPool(host='www.thegeekycoder.org'; port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<requests.packages.urllib3.connection.HTTPConnection object at 0x03E7A410>; 'Connection to www.thegeekycoder.org timed out. (connect timeout=10)')),,,
http://www.thegeekycoder.com,uncategorized,,,
http://www.thegeekycoder.net,HTTPConnectionPool(host='www.thegeekycoder.net'; port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<requests.packages.urllib3.connection.HTTPConnection object at 0x03E7A290>; 'Connection to www.thegeekycoder.net timed out. (connect timeout=10)')),,,
http://www.thegeekycoder.info,HTTPConnectionPool(host='www.thegeekycoder.info'; port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<requests.packages.urllib3.connection.HTTPConnection object at 0x03D75E30>; 'Connection to www.thegeekycoder.info timed out. (connect timeout=10)')),,,
http://www.thegreenllama.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.thegtoths.com,uncategorized,,,
http://www.thelisteners.net,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.thetatattack.com,uncategorized,,,
http://www.thewsj.us,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.theyummygrub.com,uncategorized,,,
http://www.threadedexpressions.com,uncategorized,,,
http://www.tn4gfitness.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.tonycatphotos.com,uncategorized,,,
http://www.talking-rings.com,406,,,
http://www.diversitybridge.net,uncategorized,,,
http://www.djbandcamp.com,406,,,
http://www.djoula.com,uncategorized,,,
http://www.docuproservices.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.dogworldcincinnati.org,uncategorized,,,
http://www.dogworldcincinnati.info,uncategorized,,,
http://www.donald-stewartfuneralhome.com,uncategorized,,,
http://www.donaldandstewart.com,uncategorized,,,
http://www.donaldandstewartfuneral.com,uncategorized,,,
http://www.donaldandstewartfuneralhome.com,uncategorized,,,
http://www.donaldandstewartfunerals.com,uncategorized,,,
http://www.downnightlife.com,uncategorized,,,
http://www.dpblackinvestments.com,uncategorized,,,
http://www.drannepower.com,HTTPConnectionPool(host='www.drannepower.com'; port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<requests.packages.urllib3.connection.HTTPConnection object at 0x03D8E430>; 'Connection to www.drannepower.com timed out. (connect timeout=10)')),,,
http://www.dreamingfortheplanet.com,404,,,
http://www.drivelockamerica.net,uncategorized,,,
http://www.drjohnhthomas.com,403,,,
http://www.drjohnhthomaspsychologist.com,403,,,
http://www.duckettlawfirm.co,uncategorized,,,
http://www.dwnorrisco.com,uncategorized,,,
http://www.dylanschuster.com,999,,,
http://www.eatgreengo.com,uncategorized,,,
http://www.eatgreengo.net,uncategorized,,,
http://www.eathealthyfast.net,uncategorized,,,
http://www.eathealthyfast.com,uncategorized,,,
http://www.ecoincollectors.com,uncategorized,,,
http://www.educationoffreeedom.com,('Connection aborted.'; error(10054; 'An existing connection was forcibly closed by the remote host')),,,
http://www.educationoffreeedom.info,uncategorized,,,
http://www.educationoffreeedom.net,uncategorized,,,
http://www.educationoffreeedom.org,uncategorized,,,
http://www.edwinedwards.co,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.edwinedwards4congress.co,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.edwinedwards4congress.info,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.ehealthocracy.com,uncategorized,,,
http://www.electricaltc.com,uncategorized,,,
http://www.electrolyfehealth.com,uncategorized,,,
http://www.eliseloveschris.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.eliteexchange.com,uncategorized,,,
http://www.ellengrahammezzo.com,uncategorized,,,
http://www.embalmer.co,uncategorized,,,
http://www.embalmers.co,uncategorized,,,
http://www.emeryvillageco.com,uncategorized,,,
http://www.emilyvanwalleghen.com,uncategorized,,,
http://www.emmeram.com,uncategorized,,,
http://www.emotionroom.com,"('Connection aborted.'; BadStatusLine(""''"";))",,,
http://www.endzoneclub.net,hostname 'endzoneclub.net' doesn't match either of 'myshopify.com'; '*.myshopify.com',,,
http://www.ericavner.com,uncategorized,,,
http://www.ericspivak.com,uncategorized,,,
http://www.ericspivakconsulting.com,uncategorized,,,
http://www.eugeniacaicedo-insurance.com,500,,,
http://www.eventelixir.com,uncategorized,,,
http://www.everythingweneedisin.us,uncategorized,,,
http://www.ewhiz.org,404,,,
http://www.ewhizinternationaltutoring.org,uncategorized,,,
http://www.ewhizinternationaltutoring.com,uncategorized,,,
http://www.executivehealthtrihealth.com,uncategorized,,,
http://www.executivehealthtrihealth.net,uncategorized,,,
http://www.exerciseexpertoncall.com,HTTPConnectionPool(host='www.exerciseexpertoncall.com'; port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<requests.packages.urllib3.connection.HTTPConnection object at 0x03C72F50>; 'Connection to www.exerciseexpertoncall.com timed out. (connect timeout=10)')),,,
http://www.exhaledancetribe.com,400,,,
http://www.expertwebconsulting.com,uncategorized,,,
http://www.familyphotostocongress.us,uncategorized,,,
http://www.fastlanebroadband.com,uncategorized,,,
http://www.findafuneral.mobi,uncategorized,,,
http://www.findafuneral.biz,uncategorized,,,
http://www.findafuneral.net,uncategorized,,,
http://www.findafuneral.xyz,uncategorized,,,
http://www.findafuneral.us,uncategorized,,,
http://www.findlaystreet.com,uncategorized,,,
http://www.firstantiochcincinnati.com,uncategorized,,,
http://www.firstnvrsvs.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.firsttitleagency.com,HTTPConnectionPool(host='www.firsttitleagency.com'; port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<requests.packages.urllib3.connection.HTTPConnection object at 0x03AB3590>; 'Connection to www.firsttitleagency.com timed out. (connect timeout=10)')),,,
http://www.fischfischer.com,uncategorized,,,
http://www.fitnesscandor.com,uncategorized,,,
http://www.extraordinaryhair.com,uncategorized,,,
http://www.altmix.com,uncategorized,,,
http://www.amaddayinmidland.com,404,,,
http://www.amazoncvg.com,uncategorized,,,
http://www.amazonlogisticsproviders.us,uncategorized,,,
http://www.amazontruckingcompanies.us,uncategorized,,,
http://www.amend.consulting,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.americanagnostic.com,uncategorized,,,
http://www.americansagainstdonaldtrump.org,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.americantongue.com,uncategorized,,,
http://www.amlify.com,uncategorized,,,
http://www.amsconsultingagency.com,uncategorized,,,
http://www.amycare.org,uncategorized,,,
http://www.amywolfelovelace.com,uncategorized,,,
http://www.amyyoungbloodsportsart.com,406,,,
http://www.andersonhomesforsale.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.andreacrabtree.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.andrewjeavons.com,uncategorized,,,
http://www.andrewspeno.com,403,,,
http://www.andygibson.us,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.angelinaadi.com,uncategorized,,,
http://www.animalattractionadvertising.com,uncategorized,,,
http://www.animalattractionmarketing.com,uncategorized,,,
http://www.animalcestry.us,uncategorized,,,
http://www.animalinstinctfootage.com,uncategorized,,,
http://www.animalinstinctproduction.com,uncategorized,,,
http://www.animalinstinctproductions.com,uncategorized,,,
http://www.annecastleberry.com,uncategorized,,,
http://www.annuityandlifesource.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.annuityandlifesourceinc.com,uncategorized,,,
http://www.annuitylifeupdates.com,uncategorized,,,
http://www.annuityupdates.com,uncategorized,,,
http://www.ansi-c119.us,uncategorized,,,
http://www.ansic119.us,uncategorized,,,
http://www.anthonymangelo.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.aperfectbundle.us,uncategorized,,,
http://www.apexminecraft.us,uncategorized,,,
http://www.aplusretail.com,uncategorized,,,
http://www.apparitionvodka.info,uncategorized,,,
http://www.apparitionvodka.us,('Connection aborted.'; error(10054; 'An existing connection was forcibly closed by the remote host')),,,
http://www.appino.net,uncategorized,,,
http://www.appsbygregorytewksbury.com,uncategorized,,,
http://www.apracticalguidetosimplehappiness.com,uncategorized,,,
http://www.archiform3da.top,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.argentummediasolutions.com,uncategorized,,,
http://www.arguedasphotography.com,406,,,
http://www.ariayahaile.com,uncategorized,,,
http://www.artisfix.com,uncategorized,,,
http://www.artofpiano.us,uncategorized,,,
http://www.aspen5ltd.com,uncategorized,,,
http://www.aspen5salon.com,uncategorized,,,
http://www.atelierbyadornusa.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.athomecincy.com,404,,,
http://www.athousandsweettangents.com,uncategorized,,,
http://www.authenticallystrong.info,('Connection aborted.'; error(10054; 'An existing connection was forcibly closed by the remote host')),,,
http://www.authenticallystrong.com,uncategorized,,,
http://www.authenticallystrong.net,uncategorized,,,
http://www.autoinsuresavings.org,400,,,
http://www.avatarcomp.us,uncategorized,,,
http://www.avatarcomp.com,uncategorized,,,
http://www.aviknow.com,HTTPConnectionPool(host='www.aviknow.com'; port=80): Read timed out. (read timeout=10),,,
http://www.avoidastink.com,uncategorized,,,
http://www.aweighout.info,uncategorized,,,
http://www.aweighout.org,uncategorized,,,
http://www.awesomedocs.com,uncategorized,,,
http://www.axislocation.com,uncategorized,,,
http://www.babybarretts.com,uncategorized,,,
http://www.backihair.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.backpackerchick.com,uncategorized,,,
http://www.backyardplayers.com,uncategorized,,,
http://www.badgepizazz.com,uncategorized,,,
http://www.baldmens.com,uncategorized,,,
http://www.baldpeoples.com,uncategorized,,,
http://www.ballardseniortransportation.com,uncategorized,,,
http://www.unbouncer.us,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.uncaged.software,hostname 'www.uncaged.software' doesn't match either of '*.smartzap.com.br'; 'smartzap.com.br',,,
http://www.uncaged-software.com,uncategorized,,,
http://www.uncagedsystems.com,uncategorized,,,
http://www.unclegordie.com,uncategorized,,,
http://www.uniquefitz.com,402,,,
http://www.universitytutorz.com,uncategorized,,,
http://www.unpolished.co,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.urologygroup.us,uncategorized,,,
http://www.usawithisrael.com,uncategorized,,,
http://www.used-booksellers.com,uncategorized,,,
http://www.usplayingcard.net,uncategorized,,,
http://www.veeloscience.com,uncategorized,,,
http://www.verosecurity.com,uncategorized,,,
http://www.vibemapper.com,uncategorized,,,
http://www.videoforhumans.com,uncategorized,,,
http://www.vigilsoaps.com,uncategorized,,,
http://www.vintagecarscincinnati.com,uncategorized,,,
http://www.virtuutalent.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.visionblade.com,('Connection aborted.'; error(10054; 'An existing connection was forcibly closed by the remote host')),,,
http://www.visualfluency.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.visualfluencydesign.com,('Connection aborted.'; error(10054; 'An existing connection was forcibly closed by the remote host')),,,
http://www.vitricmedia.com,uncategorized,,,
http://www.vizifo.com,uncategorized,,,
http://www.vj3.com,uncategorized,,,
http://www.vlthost.com,uncategorized,,,
http://www.votestith.com,uncategorized,,,
http://www.wait-time-zero.com,uncategorized,,,
http://www.waittimezero.com,uncategorized,,,
http://www.wanted-tuts.com,HTTPConnectionPool(host='www.wanted-tuts.com'; port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<requests.packages.urllib3.connection.HTTPConnection object at 0x03E7D570>; 'Connection to www.wanted-tuts.com timed out. (connect timeout=10)')),,,
http://www.wcoopersystems.solutions,403,,,
http://www.webcashers.com,uncategorized,,,
http://www.weightlossideas.biz,uncategorized,,,
http://www.weissmanins.com,404,,,
http://www.weken.org,HTTPConnectionPool(host='www.weken.org'; port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<requests.packages.urllib3.connection.HTTPConnection object at 0x03D8E5F0>; 'Connection to www.weken.org timed out. (connect timeout=10)')),,,
http://www.welpartner.com,uncategorized,,,
http://www.weminuchevalleyranch.com,406,,,
http://www.wendysbridalcincy.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.wendyscincinnatibride.com,uncategorized,,,
http://www.wesleyculpepper.com,uncategorized,,,
http://www.westsideglow.com,uncategorized,,,
http://www.whatcatholicsbelieve.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
http://www.whatisqonverge.com,uncategorized,,,
http://www.whenshouldyou.com,404,,,
http://www.whittenburg.name,uncategorized,,,
http://www.whittenburg.mobi,uncategorized,,,
http://www.whodeylove.com,404,,,
http://www.wire-ball.com,('Connection aborted.'; gaierror(11001; 'getaddrinfo failed')),,,
